type	location	rank	damage	position	fatal	stunned	amputated	crippled	sleeping	dazed	limb_favored	roundtime	silenced	slowed	wound_rank	secondary_location	secondary_wound_rank	pattern
steam	right_eye	2	4		0	1	0	0	0	0	0	0	0	0	1			^Steamy gust to (?:the )?right eye causes .*? to blink repeatedly.
steam	right_eye	3	7		0	2	0	0	0	0	0	0	0	0	2			^.*? right eye swells from hot gust of steam.
steam	right_eye	4	15		0	3	0	0	0	0	0	0	0	0	2			^Right eye boiled in skull to a soft consistency.
steam	right_eye	7	35		1	0	0	0	0	0	0	0	0	0	3	head	3	^Right eye bursts from pressure of boiling ocular fluid.
steam	right_eye	8	40		1	0	0	0	0	0	0	0	0	0	3	head	3	^Scalding jet eviscerates right eye.
steam	chest	0	0		0	0	0	0	0	0	0	0	0	0	0			^Steam billows around .*?.
steam	chest	1	4		0	0	0	0	0	0	0	0	0	0	1			^Hot gush of steam to the chest startles .*?.
steam	chest	2	8		0	0	0	0	0	0	0	0	0	0	1			^(?:Sweltering|Swirling) vapors to upper body cause noticeable discomfort.
steam	chest	3	15		0	1	0	0	0	0	0	0	0	0	1			^.*? fails to avoid the steam fumes.
steam	chest	4	20		0	2	0	0	0	0	0	0	0	0	2			^Steamed ribs make fine soup bone.
steam	chest	5	26		0	4	0	0	0	0	0	0	0	0	2			^Solid strike of steam peels back epidermis in large chunks.
steam	chest	6	30		0	5	0	0	0	0	0	0	0	0	2			^Steaming strike turns lungs to pudding.
steam	chest	7	45		0	7	0	0	0	0	0	0	0	0	3			^Boiling steam strike to .*? chest causes major heartburn.*? and lungburn.
steam	chest	8	55		1	0	0	0	0	0	0	0	0	0	3			^.*? chest is cooked to tender perfection.
steam	chest	9	65		1	0	0	0	0	0	0	0	0	0	3			^Superheated steam boils internal organs.
steam	abdomen	0	0		0	0	0	0	0	0	0	0	0	0	0			^Warm mnist covers .*? abdomen.
steam	abdomen	1	4		0	0	0	0	0	0	0	0	0	0	1			^Hot steam makes .*? feel warm all inside and out.
steam	abdomen	2	8		0	0	0	0	0	0	0	0	0	0	1			^A hot gust of vapors to stomach reheats meal.
steam	abdomen	3	15		0	1	0	0	0	0	0	0	0	0	1			^The hot steam exposure causes skin to blister and redden.
steam	abdomen	4	20		0	2	0	0	0	0	0	0	0	0	2			^Seething vapors causes? severe abdominal pains.
steam	abdomen	5	26		0	2	0	0	0	0	0	0	0	0	2			^Boiling vapors cooks? abdomen evenly.
steam	abdomen	6	30		0	5	0	0	0	0	0	0	0	0	2			^A steaming burst to the stomach sends .*? reeling backwards.
steam	abdomen	7	45		0	7	0	0	0	0	0	0	0	0	3			^Direct strike to abdomen leaves? .*? simmering, stewed in .*? juices.
steam	abdomen	8	55		1	0	0	0	0	0	0	0	0	0	3	nerves	3	^.*? abdomen is parboiled.
steam	abdomen	9	65		1	0	0	0	0	0	0	0	0	0	3	nerves	3	^Superheated steam turns .*? intestines into a fine delicacy.
steam	back	0	0		0	0	0	0	0	0	0	0	0	0	0			^Mist envelops .*? back.
steam	back	1	4		0	0	0	0	0	0	0	0	0	0	1			^Hot steam causes .*? to squirm uncomfortably.
steam	back	2	10		0	1	0	0	0	0	0	0	0	0	1			^Hot vapors to back cause .*? to squirm in discomfort.
steam	back	3	15		0	1	0	0	0	0	0	0	0	0	1			^Close proximity to scalding mist causes? minor burns to back side.
steam	back	4	20		0	2	0	0	0	0	0	0	0	0	2			^Boiling steam reduces backside to blistering pulp.
steam	back	5	26		0	4	0	0	0	0	0	0	0	0	2			^Strike to back leaves it simmering.
steam	back	6	30		0	5	0	0	0	0	0	0	0	0	2			^Scaldl?ing blast peels large layers of skin off .*? back.
steam	back	7	45		0	7	0	0	0	0	0	0	0	0	3			^Boiling strike to back leaves nerves raw and everything else steamed.
steam	back	8	55		1	0	0	0	0	0	0	0	0	0	3	nerves	3	^.*? back is cooked to tender perfection.
steam	back	9	65		1	0	0	0	0	0	0	0	0	0	3	nerves	3	^Superheated steam cooks .*? spine and fuses nerves.
steam	left_arm	0	0		0	0	0	0	0	0	0	0	0	0	0			^Sprinkle of mist.
steam	left_arm	1	3		0	0	0	0	0	0	0	0	0	0	1			^.*? flinches from the spurt of hot steam to .*? left arm.
steam	left_arm	2	7		0	0	0	0	0	0	0	0	0	0	1			^Excoriating vapors cause chafing of left arm.
steam	left_arm	3	8		0	1	0	0	0	0	0	0	0	0	1			^.*? jerks .*? left arm away from the hot steam.
steam	left_arm	4	10		0	1	0	0	0	0	0	0	0	0	1			^Scalding steam blisters left arm with painful splotches.
steam	left_arm	5	17		0	3	0	0	0	0	0	0	0	0	2			^Boiling vapor strike leaves left arm quivering uncontrollably.
steam	left_arm	6	20		0	3	0	0	0	0	0	0	0	0	2			^.*? cringes from a scalding blast to left arm.
steam	left_arm	7	26		0	6	1	0	0	0	0	0	0	0	2			^Torrid steam blast to left arm cooks it to the bone.
steam	left_arm	8	32		0	8	1	0	0	0	0	0	0	0	3			^Boiling str?eam strikes left arm.
steam	left_arm	9	45		0	10	1	0	0	0	0	0	0	0	3			^Overexposure to superheated steam reduces left arm to simmering tissue.
steam	right_arm	1	3		0	0	0	0	0	0	0	0	0	0	1			^.*? flinches from the spurt of hot steam to .*? right arm.
steam	right_arm	2	7		0	0	0	0	0	0	0	0	0	0	1			^Excoriating vapors cause chafing of right arm.
steam	right_arm	3	8		0	1	0	0	0	0	0	0	0	0	1			^.*? jerks .*? right arm away from the hot steam.
steam	right_arm	4	10		0	1	0	0	0	0	0	0	0	0	1			^Scalding steam blisters right arm with painful splotches.
steam	right_arm	5	17		0	3	0	0	0	0	0	0	0	0	2			^Boiling vapor strike leaves right arm quivering uncontrollably.
steam	right_arm	6	20		0	3	0	0	0	0	0	0	0	0	2			^.*? cringes from a scalding blast to right arm.
steam	right_arm	7	26		0	6	0	0	0	0	0	0	0	0	2			^Torrid steam blast to right arm cooks it to the bone.
steam	right_arm	8	32		0	8	1	0	0	0	0	0	0	0	3			^Boiling str?eam strikes right arm.
steam	right_arm	9	45		0	10	1	0	0	0	0	0	0	0	3			^Overexposure to superheated steam reduces right arm to simmering tissue.
steam	left_hand	0	0		0	0	0	0	0	0	0	0	0	0	0			^Moisturizing vapors cover .*? left hand.
steam	left_hand	1	1		0	0	0	0	0	0	0	0	0	0	1			^.*? jerks .*? left hand back as hot steam envelops it.
steam	left_hand	2	3		0	0	0	0	0	0	0	0	0	0	1			^Brief exposure to hot vapors on left hand startles .*?.
steam	left_hand	3	5		0	1	0	0	0	0	0	0	0	0	1			^Blistering mist leaves .*? holding .*? left hand tenderly.
steam	left_hand	4	7		0	1	0	0	0	0	0	0	0	0	1			^.*? grimaces as hot droplets scald .*? left hand.
steam	left_hand	5	8		0	2	0	0	0	0	0	0	0	0	2			^Boiling vapor strike to left hand causes loss of feeling in fingers.
steam	left_hand	6	10		0	3	0	0	0	0	0	0	0	0	2			^Boiling steam causes fingers to shrivel.
steam	left_hand	7	15		0	4	0	0	0	0	0	0	0	0	2			^Overheated steam blast boils .*? left hand.
steam	left_hand	8	26		0	5	1	0	0	0	0	0	0	0	3			^Accurate steam gust severely burns .*? left hand.
steam	left_hand	9	28		0	6	1	0	0	0	0	0	0	0	3			^Blast of superheated steam shrivels .*? left hand.
steam	right_hand	0	0		0	0	0	0	0	0	0	0	0	0	0			^Moisturizing vapors cover .*? right hand.
steam	right_hand	1	1		0	0	0	0	0	0	0	0	0	0	1			^.*? jerks .*? right hand back as hot steam envelops it.
steam	right_hand	2	3		0	0	0	0	0	0	0	0	0	0	1			^Brief exposure to hot vapors on right hand startles .*?.
steam	right_hand	3	5		0	1	0	0	0	0	0	0	0	0	1			^Blistering mist leaves .*? holding .*? right hand tenderly.
steam	right_hand	4	7		0	1	0	0	0	0	0	0	0	0	1			^.*? grimaces as hot droplets scald .*? right hand.
steam	right_hand	5	8		0	2	0	0	0	0	0	0	0	0	2			^Boiling vapor strike to right hand causes loss of feeling in fingers.
steam	right_hand	7	15		0	4	0	0	0	0	0	0	0	0	2			^Overheated steam blast boils .*? right hand.
steam	right_hand	8	26		0	5	1	0	0	0	0	0	0	0	3			^Accurate steam gust severely burns .*? right hand.
steam	right_hand	9	28		0	6	1	0	0	0	0	0	0	0	3			^Blast of superheated steam shrivels .*? right hand.
steam	left_leg	0	0		0	0	0	0	0	0	0	0	0	0	0			^A tepid mist clings to .*? left leg.
steam	left_leg	1	5		0	0	0	0	0	0	0	0	0	0	1			^Hot steam spray to the leg makes .*? jump back.
steam	left_leg	2	10		0	0	0	0	0	0	0	0	0	0	1			^Hot vapors cause reddening of skin on left leg.
steam	left_leg	3	15		0	1	0	0	0	0	0	0	0	0	1			^.*? shakes .*? left leg trying to cool off hot clinging mist.
steam	left_leg	4	17	prone	0	1	1	0	0	0	0	0	0	0	3			^Scouring steam strips skin from left leg.
steam	left_leg	5	20	prone	0	3	0	0	0	0	0	0	0	0	2			^.*? staggers from hot steam blast to left leg.
steam	left_leg	6	24	prone	0	4	0	0	0	0	0	0	0	0	2			^Fuming water vapors make .*? knees all wobbly.
steam	left_leg	7	30	prone	0	8	0	0	0	0	0	0	0	0	2			^Exposure to broiling vapors renders? left leg barely usable.
steam	left_leg	8	38	prone	0	10	1	0	0	0	0	0	0	0	3			^An accurate strike renders .*? left leg to a steaming lump of flesh.
steam	left_leg	9	43	prone	0	11	1	0	0	0	0	0	0	0	3			^Exposure to superheated steam renders left leg useless but fat\-free.
steam	right_leg	0	0		0	0	0	0	0	0	0	0	0	0	0			^A tepid mist clings to .*? right leg.
steam	right_leg	2	10		0	0	0	0	0	0	0	0	0	0	1			^Hot vapors cause reddening of skin on right leg.
steam	right_leg	3	15		0	1	0	0	0	0	0	0	0	0	1			^.*? shakes .*? right leg trying to cool off hot clinging mist.
steam	right_leg	4	17	prone	0	1	1	0	0	0	0	0	0	0	3			^Scouring steam strips skin from right leg.
steam	right_leg	5	20	prone	0	3	0	0	0	0	0	0	0	0	2			^.*? staggers from hot steam blast to right leg.
steam	right_leg	7	30	prone	0	8	0	0	0	0	0	0	0	0	2			^Exposure to broiling vapors render right leg barely usable.
steam	right_leg	8	38	prone	0	10	1	0	0	0	0	0	0	0	3			^An accurate strike renders .*? right leg to a steaming lump of flesh.
steam	right_leg	9	43	prone	0	11	1	0	0	0	0	0	0	0	3			^Exposure to superheated steam renders right leg useless but fat\-free.
ucs_grapple	head	0	0		0	0	0	0	0	0	0	0	0	0	0			^Grab to head falls short, and fingers find no purchase.
ucs_grapple	head	1	3		0	0	0	0	0	0	0	0	0	0	0			^Good form, but only managed to catch the nose, barely tweaking it.
ucs_grapple	head	2	6		0	0	0	0	0	0	0	2	0	0	1			^Brief ear hold yanks .*? head to the side.
ucs_grapple	head	3	9		0	2	0	0	0	0	0	0	0	0	1			^Grab to .*? face digs deep, producing bloody gouges.
ucs_grapple	head	4	12		0	3	0	0	0	0	0	0	0	0	1			^Forehead slam to nose results in dislocation.
ucs_grapple	head	5	16		0	4	0	0	0	0	0	0	1	0	2			^Well timed elbow to the jaw causes .*? mouth to suddenly snap shut, catching the tongue.
ucs_grapple	head	6	20		0	6	0	0	0	0	0	0	0	0	2			^Head gripped and pulled down violently.
ucs_grapple	head	7	24		0	8	0	0	0	1	0	0	1	0	2			^Fast grab\-and\-slam to head smashes .*? teeth to pieces.
ucs_grapple	head	8	28		0	8	0	0	0	1	0	0	0	1	3			^Repeated blows to both sides of the head dizzies .*?.
ucs_grapple	head	9	32	prone	0	10	0	0	1	0	0	0	0	1	3			^Crushing headlock.
ucs_grapple	head	10	36		1	0	0	0	0	0	0	0	0	0	3			^.*? head crushed between legs in a leaping takedown.
ucs_grapple	head	11	40		1	0	0	0	0	0	0	0	0	0	3	neck	2	^Awesome grapple pulls head from body.
ucs_grapple	neck	0	0		0	0	0	0	0	0	0	0	0	0	0			^Grab to the head just tweaks the neck.
ucs_grapple	neck	1	3		0	0	0	0	0	0	0	0	0	0	0			^Grabbed from behind.
ucs_grapple	neck	2	6		0	0	0	0	0	0	0	2	0	0	1			^Fingernails leave bloody scratches as .*? pulls away.
ucs_grapple	neck	3	9		0	2	0	0	0	0	0	0	1	0	1			^Arms wrap around neck.
ucs_grapple	neck	4	12		0	4	0	0	0	0	0	0	0	0	1			^Fingers sink deep into soft neck tissue.
ucs_grapple	neck	5	15		0	4	0	0	0	0	0	0	1	0	2			^Arm snakes in under .*? chin, cutting off the air supply.
ucs_grapple	neck	6	18		0	5	0	0	0	1	0	0	1	0	2			^Sharp blow to throat, impacting larynx.
ucs_grapple	neck	7	21		0	6	0	0	0	1	0	0	0	0	2			^Sharp twist to neck leaves head dangling to the side.
ucs_grapple	neck	8	24		0	8	0	0	1	0	0	0	1	0	3			^Hands wrap around NECK reducing blood flow to the brain.
ucs_grapple	neck	9	28		1	0	0	0	0	0	0	0	0	0	3			^Sudden twist rewarded by a wet .POP.. in the neck.
ucs_grapple	neck	10	32		1	0	0	0	0	0	0	0	0	0	3			^A sharp vicious twist snaps .*? neck.
ucs_grapple	neck	11	36		1	0	0	0	0	0	0	0	0	0	3			^Powerful grip twists head around until it faces backwards, giving .*? a new perspective on life.
ucs_grapple	left_eye	2	6		0	2	0	0	0	0	0	0	0	0	1			^Forehead slam causes .*? left eye to roll in .*? socket.
ucs_grapple	left_eye	3	9		0	2	0	0	0	0	0	0	0	0	1			^Head squeeze compresses left eye from the outside.
ucs_grapple	left_eye	4	12		0	3	0	0	0	0	0	0	0	0	1			^Elbow to left eye dazes .*?.
ucs_grapple	left_eye	5	16		0	4	0	0	0	0	0	0	0	1	2			^Quick clench to left eye makes .*? see the light.
ucs_grapple	left_eye	6	20		0	6	0	0	0	0	0	0	0	0	2			^Sudden slam to left eye causes swelling.
ucs_grapple	left_eye	8	28		0	8	0	0	0	0	0	0	0	0	3			^Lightning\-fast gouge to left socket brings the eye along when it withdraws.
ucs_grapple	left_eye	9	32		0	10	0	0	0	0	0	0	0	0	3			^Strong gouge turns left eye into jelly.
ucs_grapple	right_eye	0	0		0	0	0	0	0	0	0	0	0	0	0			^Attempted eye gouge falls just short.
ucs_grapple	right_eye	1	3		0	0	0	0	0	0	0	0	0	0	0			^Sudden lunge at eye catches the eyebrow instead.
ucs_grapple	right_eye	2	6		0	2	0	0	0	0	0	0	0	0	1			^Forehead slam causes .*? right eye to roll in .*? socket.
ucs_grapple	right_eye	3	9		0	2	0	0	0	0	0	0	0	0	1			^Head squeeze compresses right eye from the outside.
ucs_grapple	right_eye	4	12		0	3	0	0	0	0	0	0	0	0	1			^Elbow to right eye dazes .*?.
ucs_grapple	right_eye	5	16		0	4	0	0	0	0	0	0	0	1	2			^Quick clench to right eye makes .*? see the light.
ucs_grapple	right_eye	6	20		0	6	0	0	0	0	0	0	0	0	2			^Sudden slam to right eye causes swelling.
ucs_grapple	right_eye	7	24		0	8	0	0	0	0	0	0	0	0	3			^Eye socket provides a convenient fingerhold.
ucs_grapple	right_eye	8	28		0	8	0	0	0	0	0	0	0	0	3			^Lightning\-fast gouge to right socket brings the eye along when it withdraws.
ucs_grapple	right_eye	9	32		0	10	0	0	0	0	0	0	0	0	3			^Strong gouge turns right eye into jelly.
ucs_grapple	right_eye	10	36		1	0	0	0	0	0	0	0	0	0	3	head	2	^Awesome slam to front of skull drives bone shards into both eyes.
ucs_grapple	right_eye	11	40		1	0	0	0	0	0	0	20	0	0	3	head	2	^Double gouge puts both eyeballs as the first thing in .*? mind.
ucs_grapple	chest	0	0		0	0	0	0	0	0	0	0	0	0	0			^Attempted slam to chest, but you just bounce off.
ucs_grapple	chest	1	4		0	0	0	0	0	0	0	0	0	0	0			^Strong push to chest, but it only rocks .*? back a pace.
ucs_grapple	chest	2	8		0	0	0	0	0	0	0	2	0	0	1			^Slam to chest forces a grunt from .*?.
ucs_grapple	chest	3	12	sitting	0	0	0	0	0	0	0	0	0	0	1			^Sudden charge to chest knocks .*? backwards.
ucs_grapple	chest	4	16		0	2	0	0	0	0	0	0	0	1	1			^Well\-executed grapple pins and leaves .*? short of breath.
ucs_grapple	chest	5	20	prone	0	2	0	0	0	0	0	0	0	0	1			^Sudden balance shift throws .*? forward.
ucs_grapple	chest	6	24	prone	0	3	0	0	0	0	0	0	0	0	2			^Leaping scissor takedown puts the squeeze on .*?.
ucs_grapple	chest	7	28		0	4	0	0	0	0	0	0	0	1	2			^.*? pinned in a crushing grip.
ucs_grapple	chest	8	32		0	4	0	0	0	0	0	0	0	1	2			^Powerful charge catches .*? by surprise, forcing air from .*? lungs.
ucs_grapple	chest	9	36		0	8	0	0	0	0	0	0	0	0	3			^Crushing hug punctures both lungs with .*? own ribs.
ucs_grapple	chest	10	40		0	8	0	0	0	0	0	0	0	1	3			^Magnificent grapple exposes ribcage to air in several areas.
ucs_grapple	chest	11	44		1	0	0	0	0	0	0	0	0	0	3			^Solid blow to chest smashes through ribcage.
ucs_grapple	abdomen	0	0		0	0	0	0	0	0	0	0	0	0	0			^Awkward grasp slaps .*? across the belly.
ucs_grapple	abdomen	1	4		0	0	0	0	0	0	0	0	0	0	0			^Solid squeeze on abdomen makes life uncomfortable.
ucs_grapple	abdomen	2	8	sitting	0	0	0	0	0	0	0	0	0	1	1			^Sudden elbow to the gut causes .*? to exhale suddenly.
ucs_grapple	abdomen	3	12		0	1	0	0	0	0	0	0	0	0	1			^Well\-placed knee to stomach drives the breath from .*? with a .WHOOSH..
ucs_grapple	abdomen	4	16		0	4	0	0	0	0	0	10	0	0	1			^Grapple to stomach pins .*? neatly.
ucs_grapple	abdomen	5	20		0	4	0	0	0	0	0	0	0	1	1			^Strong strike to the stomach leaves .*? sucking for wind.
ucs_grapple	abdomen	6	24	sitting	0	4	0	0	0	0	0	0	0	1	2			^Repeated blows to the abdomen put .*? incredibly off\-balance.
ucs_grapple	abdomen	7	28		0	6	0	0	0	0	0	10	0	1	2			^Good blow to gut disturbs last night's dinner.
ucs_grapple	abdomen	8	32		0	8	0	0	0	0	0	0	0	1	2			^Powerful grasp squeezes abdominal muscles.
ucs_grapple	abdomen	9	36		0	10	0	0	0	0	0	10	0	1	2			^Forceful squeeze compresses digestive system.
ucs_grapple	abdomen	10	40		1	0	0	0	0	0	0	10	0	0	3			^Incredible clench abruptly gives .*? a wasp\-waist figure.
ucs_grapple	abdomen	11	44		1	0	0	0	0	0	0	10	0	0	3			^.*? is nearly torn into two pieces as the abdomen is compressed back toward the spine.
ucs_grapple	back	0	0		0	0	0	0	0	0	0	0	0	0	0			^Sudden dive at .*? just catches the back, but does no real harm.
ucs_grapple	back	1	4		0	0	0	0	0	0	0	0	0	0	0			^Attempted throw does little more than bruise the back.
ucs_grapple	back	2	8		0	0	0	0	0	0	0	2	0	0	1			^Powerful shove to the shoulder blades staggers .*?.
ucs_grapple	back	3	12	kneeling	0	0	0	0	0	0	0	5	0	0	1			^Abrupt charge impacts the back, throwing .*? forward.
ucs_grapple	back	4	16		0	0	0	0	0	0	0	10	0	0	1			^Sudden pressure on spine causes .*? to sit up and pay attention.
ucs_grapple	back	5	20	kneeling	0	4	0	0	0	0	0	0	0	1	1			^Repeated blows to spine forces .*? to double over in agony.
ucs_grapple	back	6	24		0	5	0	0	0	0	0	0	0	0	2			^Hard blow dislocates shoulder.
ucs_grapple	back	7	28		0	6	0	0	0	0	0	0	0	0	2			^Double strike to the upper and lower back.
ucs_grapple	back	8	32	kneeling	0	7	0	0	0	0	0	0	0	0	2			^Firm grasp from behind.
ucs_grapple	back	9	36	kneeling	0	8	0	0	0	0	0	0	0	0	3			^Grapple to center spine adds curves never intended by nature.
ucs_grapple	back	10	40		1	0	0	0	0	0	0	20	0	0	3			^Strong clench to back bends .*? far over.
ucs_grapple	back	11	44		1	0	0	0	0	0	0	20	0	0	3			^Spine snaps like a dry twig.
ucs_grapple	left_arm	1	3		0	0	0	0	0	0	0	0	0	0	0			^Left arm bent into an awkward position, but there's no force behind it.
ucs_grapple	left_arm	2	6		0	0	0	0	0	0	1	2	0	0	1			^Left arm twisted behind back, throwing .*? off\-balance.
ucs_grapple	left_arm	3	9		0	0	0	0	0	0	1	5	0	0	1			^Left arm grabbed and twisted behind back.
ucs_grapple	left_arm	4	12		0	2	0	0	0	0	1	0	0	0	2			^Left arm snapped to side, leaving the bone protruding.
ucs_grapple	left_arm	5	15		0	4	0	0	0	0	1	0	0	0	2			^Firm grip and weight shift dislocates left arm.
ucs_grapple	left_arm	6	18	prone	0	5	0	0	0	0	1	0	0	0	2			^Strong yank to left arm forces .*? into an awkward off\-balance tumble.
ucs_grapple	left_arm	7	21		0	6	0	0	0	0	1	0	0	0	2			^Fast grab\-and\-twist forces left elbow to bend the wrong way.
ucs_grapple	left_arm	8	24	prone	0	6	0	0	0	0	1	0	0	0	2			^.*? (?:is )?flipped head\-over\-heels, landing badly on left arm.
ucs_grapple	left_arm	9	27	prone	0	8	1	0	0	0	0	0	0	0	3			^Left arm yanked out of socket as a strong grapple sends .*? sprawling.
ucs_grapple	left_arm	10	30		0	10	1	0	0	0	0	0	0	0	3			^Left arm torn out at the shoulder.
ucs_grapple	left_arm	11	33	prone	0	12	1	0	0	0	0	0	0	0	3			^Amazing throw sends .*? in one direction, but left arm stays behind.
ucs_grapple	right_arm	0	0		0	0	0	0	0	0	0	0	0	0	0			^.*? shakes off a weak arm grab.
ucs_grapple	right_arm	1	3		0	0	0	0	0	0	0	0	0	0	0			^Right arm bent into an awkward position, but there's no force behind it.
ucs_grapple	right_arm	2	6		0	0	0	0	0	0	1	2	0	0	1			^Right arm twisted behind back, throwing .*? off\-balance.
ucs_grapple	right_arm	3	9		0	0	0	0	0	0	1	5	0	0	1			^Right arm grabbed and twisted behind back.
ucs_grapple	right_arm	4	12		0	2	0	0	0	0	1	0	0	0	2			^Right arm snapped to side, leaving the bone protruding.
ucs_grapple	right_arm	5	15		0	4	0	0	0	0	1	0	0	0	2			^Firm grip and weight shift dislocates right arm.
ucs_grapple	right_arm	6	18	prone	0	4	0	0	0	0	1	0	0	0	2			^Strong yank to right arm forces .*? into an awkward off\-balance tumble.
ucs_grapple	right_arm	7	21		0	6	0	0	0	0	1	0	0	0	2			^Fast grab\-and\-twist forces right elbow to bend the wrong way.
ucs_grapple	right_arm	8	24	prone	0	6	0	0	0	0	1	0	0	0	2			^.*? is flipped head\-over\-heels, landing badly on right arm.
ucs_grapple	right_arm	9	27	prone	0	8	0	0	0	0	1	0	0	0	2			^Right arm yanked out of socket as a strong grapple sends .*? sprawling.
ucs_grapple	right_arm	10	30		0	10	1	0	0	0	0	0	0	0	3			^Right arm torn out at the shoulder.
ucs_grapple	right_arm	11	33	prone	0	12	1	0	0	0	0	0	0	0	3			^Amazing throw sends .*? in one direction, but right arm stays behind.
ucs_grapple	left_hand	1	2		0	0	0	0	0	0	0	0	0	0	0			^Left hand grasped for a moment before grip is lost.
ucs_grapple	left_hand	3	6	prone	0	0	0	0	0	0	1	0	0	0	1			^Fast yank sends .*? tumbling sideways, landing awkwardly on the left hand.
ucs_grapple	left_hand	4	8		0	2	0	0	0	0	0	0	0	0	1			^Sudden twist to left wrist.
ucs_grapple	left_hand	6	12		0	4	0	0	0	0	0	0	0	0	2			^Fingers smashed on left hand.
ucs_grapple	left_hand	8	18		0	5	0	0	0	0	1	0	0	0	2			^Strong grasp to left hand.
ucs_grapple	left_hand	9	21		0	6	1	0	0	0	0	0	0	0	2			^Left hand snapped back over on itself.
ucs_grapple	left_hand	10	24		0	10	1	0	0	0	0	0	0	0	2			^Amazingly strong handclasp tugs at the left wrist, hard.
ucs_grapple	left_hand	11	27		0	10	1	0	0	0	0	0	0	0	3			^Amazing twist\-and\-pull pulls left hand off like a cork.
ucs_grapple	right_hand	0	0		0	0	0	0	0	0	0	0	0	0	0			^Weak grip is ineffective.
ucs_grapple	right_hand	1	2		0	0	0	0	0	0	0	0	0	0	0			^Right hand grasped for a moment before grip is lost.
ucs_grapple	right_hand	2	4		0	0	0	0	0	0	0	2	0	0	1			^Hard finger wrench, but .*? quickly recovers.
ucs_grapple	right_hand	3	6	prone	0	0	0	0	0	0	1	0	0	0	1			^Fast yank sends .*? tumbling sideways, landing awkwardly on the right hand.
ucs_grapple	right_hand	4	8		0	2	0	0	0	0	0	0	0	0	1			^Sudden twist to right wrist.
ucs_grapple	right_hand	5	10		0	3	0	0	0	0	1	0	0	0	2			^Several fingers badly wrenched.
ucs_grapple	right_hand	6	12		0	4	0	0	0	0	0	0	0	0	2			^Fingers smashed on right hand.
ucs_grapple	right_hand	7	15		0	4	0	0	0	0	1	0	0	0	2			^Hard grip breaks thumb in three places.
ucs_grapple	right_hand	8	18		0	5	0	0	0	0	1	0	0	0	2			^Strong grasp to right hand.
ucs_grapple	right_hand	9	21		0	6	1	0	0	0	0	0	0	0	2			^Right hand snapped back over on itself.
ucs_grapple	right_hand	10	24		0	8	1	0	0	0	0	0	0	0	2			^Amazingly strong handclasp tugs at the right wrist, hard.
ucs_grapple	right_hand	11	27		0	10	1	0	0	0	0	0	0	0	3			^Amazing twist\-and\-pull pulls right hand off like a cork.
ucs_grapple	left_leg	0	0		0	0	0	0	0	0	0	0	0	0	0			^Attempt to grapple left leg fails as .*? moves aside.
ucs_grapple	left_leg	1	3		0	0	0	0	0	0	0	0	0	0	0			^Ineffective partial throw as .*? hops back on left leg.
ucs_grapple	left_leg	2	6		0	0	0	0	0	0	0	2	0	0	1			^Grab to left ankle briefly pulls .*? off\-balance.
ucs_grapple	left_leg	3	9	prone	0	0	0	0	0	0	0	0	0	0	1			^Quick move yanks left leg out from under .*?
ucs_grapple	left_leg	5	15		0	2	0	0	0	0	1	0	0	0	2			^Powerful grab twists left knee.
ucs_grapple	left_leg	6	18	prone	0	3	0	0	0	0	0	0	0	0	2			^Sliding takedown buckles left leg.
